epoch,loss_epoch,trainCSF_epoch,trainGM_epoch,trainWM_epoch,val_loss,valCSF,valGM,valWM
1,0.33992087841033936,0.9405864477157593,0.896712064743042,0.8237425088882446,0.2268446385860443,0.9616886377334595,0.9342511892318726,0.8851019144058228
1,0.20416653156280518,0.9633339643478394,0.9402701258659363,0.9014673829078674,0.17794202268123627,0.9690220952033997,0.9473631978034973,0.9151298403739929
1,0.16204772889614105,0.9714902639389038,0.9537143111228943,0.9210900068283081,0.15032504498958588,0.9721800684928894,0.9576282501220703,0.9313607811927795
2,0.1523280143737793,0.9733211398124695,0.9568955302238464,0.9258169531822205,0.1448013037443161,0.9748622179031372,0.9598663449287415,0.9336035847663879
3,0.14674529433250427,0.9744142293930054,0.95912104845047,0.9285842180252075,0.14036977291107178,0.9752336144447327,0.9612324237823486,0.9367884993553162
4,0.13992637395858765,0.9756956100463867,0.9612417817115784,0.9315270781517029,0.1351824402809143,0.9761896729469299,0.9635167121887207,0.9379705190658569
5,0.13565652072429657,0.9764394760131836,0.9626655578613281,0.9337062835693359,0.13357940316200256,0.976108729839325,0.9626369476318359,0.9402350783348083
6,0.1317034661769867,0.9771928787231445,0.9637142419815063,0.9357249736785889,0.14608532190322876,0.9749154448509216,0.9599393010139465,0.931102454662323
7,0.12782052159309387,0.9778931736946106,0.9651339650154114,0.9375612735748291,0.12084189057350159,0.9795656204223633,0.9672282338142395,0.9431791305541992
8,0.12574069201946259,0.9783089756965637,0.9659610390663147,0.9389798045158386,0.1270878165960312,0.9788404107093811,0.9652373194694519,0.9440078139305115
9,0.12203989923000336,0.9790114760398865,0.9670273661613464,0.940613865852356,0.1201782077550888,0.9797582030296326,0.9680143594741821,0.9457906484603882
10,0.11895560473203659,0.9795647859573364,0.9678785800933838,0.9419351816177368,0.11683177947998047,0.9795963168144226,0.9684536457061768,0.9478460550308228
11,0.11786071211099625,0.9797028303146362,0.9684434533119202,0.9431341290473938,0.11687217652797699,0.9796169996261597,0.9678758382797241,0.9474027156829834
12,0.11550074070692062,0.9801393151283264,0.9692057371139526,0.9440047144889832,0.11115825921297073,0.981458842754364,0.9695300459861755,0.9494419693946838
1,0.11420279741287231,0.980266273021698,0.9698497653007507,0.9451180696487427,0.10817157477140427,0.982032835483551,0.9706281423568726,0.9512608051300049
2,0.1104859933257103,0.9809892773628235,0.9707164764404297,0.9467083811759949,0.10821403563022614,0.9823294281959534,0.9711953401565552,0.9523865580558777
1,0.10702511668205261,0.9815664291381836,0.9717649817466736,0.9487096071243286,0.10312961041927338,0.9824444651603699,0.9723882675170898,0.954470157623291
1,0.10267408192157745,0.9823549389839172,0.9729350805282593,0.9509685039520264,0.10014137625694275,0.9832606315612793,0.9728489518165588,0.9565312266349792
2,0.10030949860811234,0.9828047156333923,0.9735519289970398,0.9524580836296082,0.10450873523950577,0.9819536209106445,0.9708895087242126,0.9548109769821167
3,0.09872828423976898,0.9831016063690186,0.9741662740707397,0.9529814720153809,0.09743371605873108,0.9837391376495361,0.9741721153259277,0.9572943449020386
4,0.09736881405115128,0.9833189845085144,0.974437415599823,0.9534491300582886,0.09764712303876877,0.9833462238311768,0.9737208485603333,0.9579004645347595
5,0.09592284262180328,0.9835882782936096,0.9750494956970215,0.954185962677002,0.09672250598669052,0.9842092990875244,0.973969042301178,0.9570008516311646
6,0.0948602631688118,0.9837812781333923,0.9752765893936157,0.9548777937889099,0.09451979398727417,0.9841806888580322,0.9743964672088623,0.9588353633880615
7,0.0934615209698677,0.9840406179428101,0.9754917025566101,0.9553152918815613,0.09348705410957336,0.9835834503173828,0.9744372963905334,0.9584564566612244
8,0.09379034489393234,0.9839822053909302,0.9755630493164062,0.955487072467804,0.09234312921762466,0.9843828678131104,0.9751312136650085,0.9592874050140381
9,0.09148982167243958,0.9843454360961914,0.9763249158859253,0.9563837051391602,0.0914909765124321,0.9848527908325195,0.9747968316078186,0.9606500864028931
10,0.09207239001989365,0.9841658473014832,0.9760407209396362,0.956346333026886,0.09087449312210083,0.984552264213562,0.9756450057029724,0.9610440731048584
1,0.09159228950738907,0.9842318892478943,0.9761846661567688,0.9568846225738525,0.08974094688892365,0.9845987558364868,0.9751980304718018,0.9617079496383667
2,0.09027288109064102,0.9845216870307922,0.9764240980148315,0.9574267268180847,0.09311540424823761,0.9843617677688599,0.974307119846344,0.9602472186088562
3,0.08446275442838669,0.9854981899261475,0.9782586693763733,0.9601863026618958,0.084989033639431,0.9864992499351501,0.9772207736968994,0.9645006656646729
4,0.08276081085205078,0.9857970476150513,0.9786902666091919,0.9609842896461487,0.08240487426519394,0.9863433241844177,0.9774467945098877,0.9652070999145508
5,0.0834222286939621,0.9857357144355774,0.9785141944885254,0.9611415863037109,0.0832371786236763,0.9859898090362549,0.9775444269180298,0.9649994373321533
6,0.08188550919294357,0.9859949946403503,0.9789678454399109,0.9614096879959106,0.08026544749736786,0.9867851734161377,0.9785363078117371,0.9663041234016418
7,0.081049345433712,0.9861287474632263,0.9791131615638733,0.9620048999786377,0.08323832601308823,0.9850901961326599,0.9769189953804016,0.965155303478241
8,0.08086053282022476,0.9861701130867004,0.9791852235794067,0.9620408415794373,0.08101630210876465,0.9866703152656555,0.9782419204711914,0.9672203660011292
9,0.07977104932069778,0.9863594174385071,0.9794643521308899,0.9625685811042786,0.07774626463651657,0.9870468378067017,0.9789966940879822,0.9673627614974976
10,0.08016079664230347,0.986280620098114,0.9794265627861023,0.9623863101005554,0.07967419922351837,0.9865955710411072,0.9784669280052185,0.9667444825172424
11,0.07952670753002167,0.9864044189453125,0.9793103933334351,0.9628640413284302,0.0786568820476532,0.9867833256721497,0.9787569046020508,0.9669726490974426
1,0.07981056720018387,0.9862492680549622,0.9795065522193909,0.9627206325531006,0.07779781520366669,0.9872516393661499,0.9792112708091736,0.9668782353401184
1,0.07928430289030075,0.9863904714584351,0.97968590259552,0.962944507598877,0.08019738644361496,0.9860122799873352,0.9779478311538696,0.9664444923400879
2,0.07799232751131058,0.9866218566894531,0.9800300598144531,0.9634373188018799,0.07678855210542679,0.9874559044837952,0.979537844657898,0.9686034917831421
3,0.07753119617700577,0.9867211580276489,0.9800165891647339,0.9639173150062561,0.07809629291296005,0.9868708848953247,0.978784441947937,0.9679182171821594
4,0.07692734897136688,0.9868133068084717,0.9802896976470947,0.9642194509506226,0.0765681117773056,0.9872427582740784,0.9795619249343872,0.9692538380622864
5,0.07680255174636841,0.9868068695068359,0.9802575707435608,0.9642813205718994,0.07531570643186569,0.987403929233551,0.9795016050338745,0.9687846302986145
6,0.07634921371936798,0.9869042634963989,0.9804174304008484,0.964435875415802,0.07710207253694534,0.9872691631317139,0.9789330363273621,0.9691668748855591
7,0.07587374001741409,0.9869815707206726,0.9805079698562622,0.9645456075668335,0.07576586306095123,0.9870949983596802,0.9793314337730408,0.9690544605255127
8,0.07572171837091446,0.987012505531311,0.9805691838264465,0.9646696448326111,0.07909678667783737,0.9868534207344055,0.9787049889564514,0.9674172401428223
1,0.07496137171983719,0.9870736598968506,0.9806711077690125,0.9650542140007019,0.07395428419113159,0.9874058961868286,0.9796427488327026,0.9701661467552185
2,0.07369091361761093,0.9873104095458984,0.9811184406280518,0.9657543897628784,0.07201778143644333,0.9880445599555969,0.9803007245063782,0.9706310033798218
3,0.07375740259885788,0.9873429536819458,0.9810929894447327,0.965686559677124,0.07321717590093613,0.9879136681556702,0.9800434708595276,0.9705761671066284
4,0.07302895188331604,0.987401008605957,0.9812858700752258,0.9661388993263245,0.07226597517728806,0.9879960417747498,0.9805704355239868,0.9707632660865784
5,0.07324757426977158,0.9874001741409302,0.9811636209487915,0.9659644365310669,0.07374391704797745,0.9879258871078491,0.9801347255706787,0.9704379439353943
6,0.07263575494289398,0.9874982237815857,0.981389045715332,0.9663727879524231,0.07142090052366257,0.9880757927894592,0.9805052876472473,0.9702554941177368
7,0.07288643717765808,0.9874469041824341,0.9812226295471191,0.9660226702690125,0.07156898826360703,0.9879510998725891,0.9799929261207581,0.9707850813865662
8,0.07216057181358337,0.9875911474227905,0.9816185235977173,0.9666125774383545,0.07184043526649475,0.9880363941192627,0.9804953932762146,0.9709393978118896
9,0.07185819000005722,0.9876311421394348,0.9816778302192688,0.9664868116378784,0.07161763310432434,0.9879502058029175,0.9805279970169067,0.9708276987075806
10,0.07188568264245987,0.9876388907432556,0.9814221262931824,0.9665840268135071,0.06994836032390594,0.9883300065994263,0.9810579419136047,0.971335232257843
1,0.07187367975711823,0.9875938892364502,0.9816250801086426,0.966574490070343,0.07041479647159576,0.9881561398506165,0.980263352394104,0.971447765827179
2,0.0713556706905365,0.9876988530158997,0.9817662239074707,0.9669560194015503,0.07178773730993271,0.9880653619766235,0.9800645112991333,0.9705076813697815
3,0.07103683799505234,0.9877614378929138,0.981879472732544,0.9671788215637207,0.07244656980037689,0.9878991842269897,0.9803809523582458,0.9706752300262451
4,0.0708673968911171,0.9877709150314331,0.9819093942642212,0.9670224189758301,0.07378894090652466,0.9881555438041687,0.9798724055290222,0.969423234462738
5,0.07074876874685287,0.9877729415893555,0.9818901419639587,0.9673095941543579,0.06886883825063705,0.98828125,0.9811010360717773,0.9717841148376465
6,0.07067867368459702,0.9877942204475403,0.9818353652954102,0.9673871994018555,0.07286012917757034,0.9879529476165771,0.9800425171852112,0.9703302979469299
7,0.06988643109798431,0.987937331199646,0.98209148645401,0.9675564169883728,0.07107572257518768,0.9886605143547058,0.9806103706359863,0.9714882373809814
9,0.07069037109613419,0.987751305103302,0.9819042086601257,0.967657744884491,0.07101178914308548,0.987756073474884,0.9807637333869934,0.9714500308036804
1,0.0689164400100708,0.9880497455596924,0.9823564887046814,0.9682783484458923,0.06766420602798462,0.9883820414543152,0.9813453555107117,0.9728283882141113
1,0.06832930445671082,0.9881614446640015,0.9825629591941833,0.9685372710227966,0.06805925816297531,0.988595724105835,0.9812316298484802,0.9729602336883545
2,0.06794232130050659,0.988248884677887,0.9825219511985779,0.968572199344635,0.06697089970111847,0.9888403415679932,0.9821313619613647,0.9733953475952148
3,0.06751357018947601,0.9883162379264832,0.9827097654342651,0.9688853025436401,0.06891567260026932,0.9886599183082581,0.9806419014930725,0.9712693691253662
4,0.06784619390964508,0.9882529377937317,0.9826225638389587,0.9686914682388306,0.06756547093391418,0.9887501001358032,0.9815124869346619,0.972817063331604
5,0.0672324076294899,0.9883676767349243,0.9828511476516724,0.9691473245620728,0.06658277660608292,0.9884760975837708,0.981418788433075,0.97247314453125
6,0.06688026338815689,0.9884362816810608,0.9829331636428833,0.9692053198814392,0.06713908910751343,0.988763153553009,0.9818233251571655,0.9728369116783142
7,0.06681185960769653,0.9883952140808105,0.982796311378479,0.9693112969398499,0.06550896912813187,0.9891155958175659,0.982008695602417,0.9736793041229248
8,0.06626950204372406,0.9885477423667908,0.9830376505851746,0.9694846868515015,0.06500010192394257,0.9890300035476685,0.9823082685470581,0.9737150073051453
9,0.06559521704912186,0.988641619682312,0.9832376837730408,0.9696792364120483,0.06581153720617294,0.9889528751373291,0.9823497533798218,0.9738615155220032
2,0.06574727594852448,0.9885751605033875,0.983226478099823,0.9697514176368713,0.06486494094133377,0.9891648888587952,0.9821729063987732,0.9742476940155029
3,0.06567727029323578,0.988590657711029,0.9831963777542114,0.9696495532989502,0.0658559501171112,0.9891465902328491,0.9821504950523376,0.9741321206092834
4,0.0653180480003357,0.9886683225631714,0.9832360148429871,0.9699696898460388,0.06463448703289032,0.9890980124473572,0.9826135635375977,0.9743829965591431
5,0.06540872156620026,0.9886659383773804,0.9832989573478699,0.969855010509491,0.06449247896671295,0.988730788230896,0.9823533892631531,0.9737613797187805
6,0.06501484662294388,0.9887327551841736,0.9833577871322632,0.9701744914054871,0.06458546966314316,0.9890990853309631,0.9820263981819153,0.9743881821632385
1,0.06534532457590103,0.9886730313301086,0.983440101146698,0.9702699780464172,0.06480497121810913,0.9891552329063416,0.98204106092453,0.9741117358207703
2,0.06464342772960663,0.9887399673461914,0.9834576845169067,0.9702556133270264,0.06473196297883987,0.9891672134399414,0.9824410676956177,0.9747236967086792
3,0.06432218104600906,0.988811731338501,0.9834817051887512,0.9705104231834412,0.06365148723125458,0.9892662763595581,0.9826138019561768,0.9747087955474854
4,0.06435737758874893,0.9888073205947876,0.9834737777709961,0.9704815745353699,0.06640715897083282,0.9889849424362183,0.9815108180046082,0.9738091230392456
5,0.06433229148387909,0.9888205528259277,0.9835240244865417,0.9701773524284363,0.06371212750673294,0.9894136190414429,0.9826822280883789,0.9747449159622192
7,0.06414639949798584,0.9888203740119934,0.9835823178291321,0.9704514741897583,0.06354410201311111,0.9894483685493469,0.9823727011680603,0.9742064476013184
8,0.0638815313577652,0.9888911843299866,0.9836986064910889,0.970552384853363,0.06324812769889832,0.9893467426300049,0.9828216433525085,0.9752414226531982
9,0.06373561173677444,0.9889109134674072,0.9837430715560913,0.9707968831062317,0.06280121207237244,0.9894459247589111,0.9829906225204468,0.9754493236541748
10,0.06343783438205719,0.9889748692512512,0.9837394952774048,0.9709158539772034,0.0633968710899353,0.9895633459091187,0.9827267527580261,0.9749720096588135
11,0.06365429610013962,0.9889256954193115,0.9836719632148743,0.9708120822906494,0.06298038363456726,0.9893270134925842,0.9828329086303711,0.974686861038208
12,0.06356358528137207,0.9889636635780334,0.9836967587471008,0.9706740975379944,0.06238319352269173,0.9894296526908875,0.9831438064575195,0.9752369523048401
13,0.06304045766592026,0.9890266060829163,0.9838117957115173,0.9710977673530579,0.06251189857721329,0.98945152759552,0.9828065037727356,0.9751235842704773
14,0.06294282525777817,0.9890708327293396,0.9837484359741211,0.9710758328437805,0.062415268272161484,0.9895073175430298,0.9829943776130676,0.9751364588737488
15,0.0625653937458992,0.9891310930252075,0.9840299487113953,0.9712082147598267,0.06113497540354729,0.9897080659866333,0.9831091165542603,0.9757123589515686
1,0.06267281621694565,0.989057719707489,0.9840075373649597,0.9713438749313354,0.062290921807289124,0.9896185398101807,0.9827718138694763,0.9758332967758179
3,0.06236904114484787,0.9891229271888733,0.9840285181999207,0.9713487029075623,0.061861634254455566,0.9894080758094788,0.9831236600875854,0.9757421016693115
4,0.06211625784635544,0.9891833662986755,0.9840939044952393,0.9715688228607178,0.06145237013697624,0.9895558953285217,0.9831666350364685,0.9760438203811646
2,0.06168533116579056,0.9892497062683105,0.9842699766159058,0.9716684222221375,0.061450548470020294,0.9898332357406616,0.9834021925926208,0.9760124683380127
3,0.06147131323814392,0.989288330078125,0.9842768311500549,0.9715825915336609,0.061128899455070496,0.9898963570594788,0.9836422801017761,0.9764480590820312
4,0.06141726300120354,0.9892968535423279,0.9842378497123718,0.9717630743980408,0.06161497160792351,0.9899900555610657,0.9837686419487,0.9762080311775208
5,0.061228618025779724,0.9893312454223633,0.9843099117279053,0.9719051718711853,0.06181105598807335,0.9898051023483276,0.9832768440246582,0.9763402938842773
6,0.061324071139097214,0.9893257021903992,0.9843766689300537,0.9718620181083679,0.061780430376529694,0.9899266958236694,0.9833599328994751,0.9760553240776062
7,0.06086459010839462,0.989392101764679,0.9844529032707214,0.9721527695655823,0.06206102669239044,0.9898649454116821,0.9831289052963257,0.9756268262863159
8,0.06100485101342201,0.9893693923950195,0.9843910932540894,0.9721986651420593,0.06074199080467224,0.9900042414665222,0.9839032292366028,0.9767357707023621
9,0.060698866844177246,0.9894394278526306,0.984435498714447,0.9720873832702637,0.06049805134534836,0.9899170398712158,0.9836533665657043,0.9768800139427185
11,0.06091400235891342,0.9893684983253479,0.9843714237213135,0.9720026850700378,0.06012166291475296,0.9900029897689819,0.9836806058883667,0.9768426418304443
12,0.061105333268642426,0.989335298538208,0.9844639897346497,0.972059428691864,0.06118849664926529,0.9899826645851135,0.9832556247711182,0.9760114550590515
13,0.060740165412425995,0.9894043207168579,0.9844575524330139,0.972296416759491,0.06093629077076912,0.9899517893791199,0.983714759349823,0.976359486579895
3,0.06025107949972153,0.9895234107971191,0.9846433401107788,0.9723107814788818,0.05998693034052849,0.9899047017097473,0.9836963415145874,0.9763192534446716
4,0.06024129316210747,0.9894928336143494,0.9845771789550781,0.9722377061843872,0.059695519506931305,0.9901387095451355,0.9839307069778442,0.9767470955848694
5,0.059940751641988754,0.9895177483558655,0.9846473932266235,0.9726955890655518,0.06012870743870735,0.9899694323539734,0.9836632609367371,0.9764655828475952
1,0.05994846299290657,0.989566445350647,0.9845856428146362,0.9724446535110474,0.05958513543009758,0.9901968836784363,0.983579158782959,0.9768602848052979
2,0.05974714830517769,0.9895902276039124,0.9847032427787781,0.9725492596626282,0.05900360271334648,0.9902747273445129,0.9839909076690674,0.9773539900779724
3,0.05980207398533821,0.989572286605835,0.9847545623779297,0.9725779891014099,0.059482403099536896,0.99001544713974,0.9834832549095154,0.9768086671829224
4,0.05979878827929497,0.9895840883255005,0.984679639339447,0.972550630569458,0.0592239685356617,0.9901875853538513,0.983909547328949,0.9771849513053894
5,0.05951947346329689,0.9896335601806641,0.984711766242981,0.972628653049469,0.05996263027191162,0.9899568557739258,0.9838886260986328,0.9768104553222656
6,0.0594962015748024,0.9896244406700134,0.984766960144043,0.9726952910423279,0.059311795979738235,0.9901241660118103,0.9837793707847595,0.9768592715263367
7,0.05950212851166725,0.9896285533905029,0.9847809672355652,0.9727659821510315,0.05923789367079735,0.9902458786964417,0.9837238788604736,0.9769524335861206
8,0.05938136205077171,0.9896296858787537,0.9847695231437683,0.9729116559028625,0.0581781342625618,0.9902620315551758,0.9841678738594055,0.9773511290550232
9,0.05924651026725769,0.9896669387817383,0.984795331954956,0.9727717638015747,0.05881069228053093,0.9903003573417664,0.9840838313102722,0.9775195121765137
10,0.05906806141138077,0.9897027611732483,0.9848833084106445,0.9730066657066345,0.05869097635149956,0.9903016090393066,0.9841881990432739,0.9773077964782715
1,0.058908525854349136,0.9897288680076599,0.9849576354026794,0.9730414748191833,0.059078436344861984,0.9902808666229248,0.9840336441993713,0.9770911931991577
1,0.05901818722486496,0.9897142648696899,0.9848500490188599,0.9730925559997559,0.05818762630224228,0.9903337359428406,0.9841700792312622,0.9774692058563232
2,0.05878482386469841,0.9897414445877075,0.9849922060966492,0.9732131361961365,0.05829095095396042,0.9902868270874023,0.9842070937156677,0.977337658405304
3,0.058765511959791183,0.9897422790527344,0.9850344061851501,0.9729719758033752,0.058219898492097855,0.9903162717819214,0.9840829968452454,0.9774244427680969
4,0.05871922895312309,0.9897506237030029,0.9849802255630493,0.9732851982116699,0.058457937091588974,0.9903417825698853,0.9841447472572327,0.9773706793785095
5,0.05861858278512955,0.989778459072113,0.9850764274597168,0.9731226563453674,0.05802707374095917,0.9903694987297058,0.9841745495796204,0.9776830673217773
